haushalt;haushalt_beschreibung;haushaltstelle;einzelplan;unterabschnitt;haushaltkonto;jahr;wert;soll_ist;einnahme_ausgabe;vermerke;fb;haushaltstelle_beschreibung;haushaltstelle_beschreibung_detail;einzelplan_beschreibung;unterabschnitt_beschreibung;seite
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6751.93520";"6";"6751";"93520";2014;15000;"Soll";"Ausgabe";"gegsD=1675";"700";"Arbeitsgeräte und Maschinen ";"_ Absauganlage -Werkstatt- 3.000 EUR";"Bau- und Wohnungswesen, Verkehr";"Straßenreinigung sowie Straßenwinterdienst";"1575"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6751.9362";"6";"6751";"9362";2014;70000;"Soll";"Ausgabe";"EinR.=9999, gegsD=1675";"9700";"Arbeitsgeräte und Maschinen -Ersatzbeschaffung- Winterdienstgeräte ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 6751/00";"Bau- und Wohnungswesen, Verkehr";"Straßenreinigung sowie Straßenwinterdienst";"1575"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6751.9369";"6";"6751";"9369";2014;10000;"Soll";"Ausgabe";"gegsD=1675";"700";"Erwerb von sonst. beweglichen Sachen des Anlagevermögens -Ersatzbeschaffung- ";"Abfallbehälterboxen einschl. Abfalltonnen im Stadtgebiet";"Bau- und Wohnungswesen, Verkehr";"Straßenreinigung sowie Straßenwinterdienst";"1576"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6815.3050";"6";"6815";"3050";2014;52800;"Soll";"Einnahme";"ZueD-Me=6681";"9650";"Zuführung vom Verwaltungshaus- halt zur Finanzierung von In- vestitionen und sonst. Aufwen. -siehe HhSt. 0.6815.8650- ";"zur Finanzierung von Investitions- und Investitionsförderungs- maßnahmen . ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018";"Bau- und Wohnungswesen, Verkehr";"Bau, Betrieb und Unterhaltung von öffentlichen Parkplätzen";"1577"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6815.3526";"6";"6815";"3526";2014;100000;"Soll";"Einnahme";"EinR.=9200, ZueD-Me=6681";"203";"Stellplatzpflicht ";"-Pauschalansatz- Anpassung der Beiträge an die aktuelle Entwicklung";"Bau- und Wohnungswesen, Verkehr";"Bau, Betrieb und Unterhaltung von öffentlichen Parkplätzen";"1577"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6815.9150";"6";"6815";"9150";2014;142800;"Soll";"Ausgabe";"ZueD-Me=6681";"9650";"Zuführung an zweckgebundene Rücklage zur Finanzierung von Investitionen u. sonst. Aufw. ";"zur Finanzierung von Investitions- und Investitionsförderungs- maßnahmen . ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018";"Bau- und Wohnungswesen, Verkehr";"Bau, Betrieb und Unterhaltung von öffentlichen Parkplätzen";"1578"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6815.9359";"6";"6815";"9359";2014;10000;"Soll";"Ausgabe";"ZueD-Me=6681";"323";"Erwerb von sonst. beweglichen Sachen des Anlagevermögens ";"Ergänzung sowie Erneuerung von Einrichtungen für Parkierungsanlagen";"Bau- und Wohnungswesen, Verkehr";"Bau, Betrieb und Unterhaltung von öffentlichen Parkplätzen";"1578"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6815.95809";"6";"6815";"95809";2014;10000;"Soll";"Ausgabe";"EinR.=9999, ZueD-Me=8880";"9650";"Sonstige Tiefbaumaßnahmen u.ä. ehem. Nibelungenkaserne Verpfl.ermächt. 450.000 davon 2016 400.000 2017 50.000 ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 6815/80";"Bau- und Wohnungswesen, Verkehr";"Bau, Betrieb und Unterhaltung von öffentlichen Parkplätzen";"1579"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6815.95819";"6";"6815";"95819";2014;50000;"Soll";"Ausgabe";"EinR.=9999, ZueD-Me=6681";"9850";"Sonstige Tiefbaumaßnahmen u.ä. P-Anlagen 'Haslbach' ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 6815/19";"Bau- und Wohnungswesen, Verkehr";"Bau, Betrieb und Unterhaltung von öffentlichen Parkplätzen";"1580"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6900.3050";"6";"6900";"3050";2014;1800000;"Soll";"Einnahme";"ZueD-Me=6690";"200";"Zuführung vom Verwaltungshaus- halt zur Finanzierung von In- vestitionen und sonst. Aufwen. -siehe HhSt. 0.6900.8650- ";"bzgl. Rücklage 'baulicher Hochwasserschutz' - vgl. Erläuterung bei HhSt. 0.6900.1610 -";"Bau- und Wohnungswesen, Verkehr";"Wasserläufe, Wasserbau Hochwasserschutz";"1581"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6900.3401";"6";"6900";"3401";2014;100000;"Soll";"Einnahme";"EinR.=9999";"9650";"Veräußerung von unbebauten Grundstücken Hochwasserschutz Stadt -Maßnahmenträger Stadt- ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 6900/01";"Bau- und Wohnungswesen, Verkehr";"Wasserläufe, Wasserbau Hochwasserschutz";"1581"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6900.3452";"6";"6900";"3452";2014;2500;"Soll";"Einnahme";"";"652";"Verkauf von Maschinen, Geräten u.ä.";"";"Bau- und Wohnungswesen, Verkehr";"Wasserläufe, Wasserbau Hochwasserschutz";"1581"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6900.3454";"6";"6900";"3454";2014;2500;"Soll";"Einnahme";"";"652";"Verkauf von Fahrzeugen und Zubehör";"";"Bau- und Wohnungswesen, Verkehr";"Wasserläufe, Wasserbau Hochwasserschutz";"1581"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6900.3611";"6";"6900";"3611";2014;325000;"Soll";"Einnahme";"EinR.=9999";"9650";"Investitionszuweisungen vom Land Hochwasserschutz Stadt -Maßnahmenträger Stadt- ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 6900/08+09";"Bau- und Wohnungswesen, Verkehr";"Wasserläufe, Wasserbau Hochwasserschutz";"1581"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6900.9150";"6";"6900";"9150";2014;1800000;"Soll";"Ausgabe";"ZueD-Me=6690";"200";"Zuführung an zweckgebundene Rücklage zur Finanzierung von Investitionen u. sonst. Aufw. ";"bzgl. Rücklage 'baulicher Hochwasserschutz' - vgl. Erläuterung bei HhSt. 0.6900.1610 -";"Bau- und Wohnungswesen, Verkehr";"Wasserläufe, Wasserbau Hochwasserschutz";"1581"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6900.9321";"6";"6900";"9321";2014;100000;"Soll";"Ausgabe";"EinR.=9999, gegsD=1690";"9650";"Erwerb unbebauter Grundstücke Hochwasserschutz Stadt -Maßnahmenträger Stadt- ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 6900/01";"Bau- und Wohnungswesen, Verkehr";"Wasserläufe, Wasserbau Hochwasserschutz";"1582"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6900.9351";"6";"6900";"9351";2014;1000;"Soll";"Ausgabe";"gegsD=1690";"650";"Zimmerausstattungen ";"_ Diverses 1.000 EUR";"Bau- und Wohnungswesen, Verkehr";"Wasserläufe, Wasserbau Hochwasserschutz";"1582"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6900.9352";"6";"6900";"9352";2014;15000;"Soll";"Ausgabe";"gegsD=1690";"650";"Arbeitsgeräte und Maschinen ";"_ Diverses 2.500 EUR";"Bau- und Wohnungswesen, Verkehr";"Wasserläufe, Wasserbau Hochwasserschutz";"1582"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6900.9359";"6";"6900";"9359";2014;2500;"Soll";"Ausgabe";"gegsD=1690";"650";"Erwerb von sonst. beweglichen Sachen des Anlagevermögens ";"_ Diverses 2.500 EUR";"Bau- und Wohnungswesen, Verkehr";"Wasserläufe, Wasserbau Hochwasserschutz";"1582"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6900.9361";"6";"6900";"9361";2014;1000;"Soll";"Ausgabe";"gegsD=1690";"650";"Zimmerausstattungen -Ersatzbeschaffung- ";"_ Diverses 1.000 EUR";"Bau- und Wohnungswesen, Verkehr";"Wasserläufe, Wasserbau Hochwasserschutz";"1582"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6900.9362";"6";"6900";"9362";2014;10000;"Soll";"Ausgabe";"gegsD=1690";"650";"Arbeitsgeräte und Maschinen -Ersatzbeschaffung- ";"_ Diverses 2.500 EUR";"Bau- und Wohnungswesen, Verkehr";"Wasserläufe, Wasserbau Hochwasserschutz";"1582"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6900.9508";"6";"6900";"9508";2014;500000;"Soll";"Ausgabe";"EinR.=9999, gegsD=1690";"9650";"Tiefbaumaßnahmen Hochwasserschutz Burgweinting 'Ortskern' Verpfl.ermächt. 50.000 davon 2016 50.000 ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 6900/08";"Bau- und Wohnungswesen, Verkehr";"Wasserläufe, Wasserbau Hochwasserschutz";"1583"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6900.9581";"6";"6900";"9581";2014;50000;"Soll";"Ausgabe";"EinR.=9999, gegsD=1690";"9650";"Sonstige Tiefbaumaßnahmen u.ä. Hochwasserschutz Stadt -Maßnahmenträger Stadt- ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 6900/01";"Bau- und Wohnungswesen, Verkehr";"Wasserläufe, Wasserbau Hochwasserschutz";"1583"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6900.9589";"6";"6900";"9589";2014;25000;"Soll";"Ausgabe";"EinR.=9999, gegsD=1690";"9999";"Sonstige Tiefbaumaßnahmen u.ä. Hochwasserschutz Stadt Retentionsraumausgleich ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 6900/09+19";"Bau- und Wohnungswesen, Verkehr";"Wasserläufe, Wasserbau Hochwasserschutz";"1584"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6900.9800";"6";"6900";"9800";2014;35000;"Soll";"Ausgabe";"EinR.=9999, gegsD=1690";"9650";"Investitionszuweisungen an den Bund, LAF, ERP-Sondervermögen Hochwasserschutz Stadt -Maßnahmenträger Bund- ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 6900/01+03";"Bau- und Wohnungswesen, Verkehr";"Wasserläufe, Wasserbau Hochwasserschutz";"1584"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6900.9880";"6";"6900";"9880";2014;40000;"Soll";"Ausgabe";"EinR.=9999, gegsD=1690";"9650";"Investitionszuschüsse an den übrigen Bereich Hochwasserschutz Stadt -Maßnahmenträger Dritte- ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 6900/05";"Bau- und Wohnungswesen, Verkehr";"Wasserläufe, Wasserbau Hochwasserschutz";"1585"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7000.3030";"7";"7000";"3030";2014;1565000;"Soll";"Einnahme";"ZueD-Me=8700";"200";"Zuführung vom Verwaltungshaus- halt für Gebührenausgleichs- rücklage -siehe HhSt. 0.7000.8630-";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanäle";"1588"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7000.3130";"7";"7000";"3130";2014;195000;"Soll";"Einnahme";"ZueD-Me=8700";"200";"Entnahme aus Gebührenaus- gleichsrücklage";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanäle";"1588"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7000.3452";"7";"7000";"3452";2014;2500;"Soll";"Einnahme";"";"653";"Verkauf von Maschinen, Geräten u.ä.";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanäle";"1588"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7000.3454";"7";"7000";"3454";2014;2500;"Soll";"Einnahme";"";"653";"Verkauf von Fahrzeugen und Zubehör";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanäle";"1588"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7000.3531";"7";"7000";"3531";2014;2000000;"Soll";"Einnahme";"EinR.=9200";"208";"Kanalbaubeiträge ";"-Pauschalansatz- Anpassung der Beiträge an die aktuelle Entwicklung";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanäle";"1588"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7000.9030";"7";"7000";"9030";2014;195000;"Soll";"Ausgabe";"ZueD-Me=8700";"200";"Zuführung zum Verwaltungshaus- halt aus Gebührenausgleichs- rücklage -siehe HhSt. 0.7000.2830-";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanäle";"1588"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7000.9130";"7";"7000";"9130";2014;1565000;"Soll";"Ausgabe";"ZueD-Me=8700";"200";"Zuführung an Gebührenaus- gleichsrücklage";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanäle";"1588"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7000.9351";"7";"7000";"9351";2014;2500;"Soll";"Ausgabe";"gegsD=1700";"653";"Zimmerausstattungen ";"_ diverse Werkstätten- und Labor- sowie Büromöbel für 'Stadtentwässerung allg.' 2.500 EUR";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanäle";"1588"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7000.9352";"7";"7000";"9352";2014;10000;"Soll";"Ausgabe";"gegsD=1700";"653";"Arbeitsgeräte und Maschinen ";"Betriebsausstattung -Neu- für Werkstatt und Labor insb. für Sgb. 'Kanalunterhalt' _ Diverses 10.000 EUR   u.a.: 1 Stromerzeuger 3.000 EUR 1 Abbauhammer 2.000 EUR";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanäle";"1588"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7000.9359";"7";"7000";"9359";2014;6000;"Soll";"Ausgabe";"gegsD=1700";"653";"Erwerb von sonst. beweglichen Sachen des Anlagevermögens ";"Ergänzung und Erweiterung Hardware u.ä. Diverses 6.000 EUR";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanäle";"1589"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7000.9361";"7";"7000";"9361";2014;10000;"Soll";"Ausgabe";"gegsD=1700";"653";"Zimmerausstattungen -Ersatzbeschaffung- ";"_ diverse Werkstätten- und Labor- sowie Büromöbel für 'Stadtentwässerung allg.' 5.000 EUR _ diverse Werkstätten- und Labor- sowie Büromöbel für Sgb. 'Kanalunterhalt' 5.000 EUR";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanäle";"1589"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7000.9362";"7";"7000";"9362";2014;30000;"Soll";"Ausgabe";"gegsD=1700";"653";"Arbeitsgeräte und Maschinen -Ersatzbeschaffung- ";"Betriebsausstattung -Ersatz- für Werkstatt und Labor insb. für Sgb. 'Kanalunterhalt' _ Diverses 20.000 EUR   u.a.: 1 Gaswarngerät 6.000 EUR 1 Kalibrierstation 3.000 EUR für Gasmessgeräte 10 LED-Kopfleuchten 6.000 EUR _ Diverses 5.000 EUR";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanäle";"1589"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7000.93670";"7";"7000";"93670";2014;75000;"Soll";"Ausgabe";"gegsD=1700";"653";"Beschaffung von Fahrzeugen -Ersatzbeschaffung- ";"2015: 1 Transporter 45.000 EUR 1 Gabelstapler 30.000 EUR 1 Anhänger 5.000 EUR 2014: 1 Transporter 45.000 EUR 1 PKW-Kamerasystem 30.000 EUR";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanäle";"1589"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7000.9380";"7";"7000";"9380";2014;25000;"Soll";"Ausgabe";"gegsD=1700";"653";"Erwerb von beweglichen Sachen des Anlagevermögens Kanalinformationssystem - KIS - ";"Ergänzung und Erweiterung Hardware u.ä. des Kanalinformationssystems - KIS Diverses 25.000 EUR";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanäle";"1590"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7000.9580";"7";"7000";"9580";2014;25000;"Soll";"Ausgabe";"gegsD=1700";"653";"Sonstige Tiefbaumaßnahmen u.ä. Planung Kanalerneuerung ";"Planungen u.ä. für noch nicht gesondert veranschlagte Kanalerneuerungsmaßnahmen";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanäle";"1590"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7000.9581";"7";"7000";"9581";2014;25000;"Soll";"Ausgabe";"gegsD=1700";"653";"Sonstige Tiefbaumaßnahmen u.ä. Planung Kanalneubau ";"Planungen u.ä. für noch nicht gesondert veranschlagte Kanalneubaumaßnahmen";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanäle";"1590"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7009.95010";"7";"7009";"95010";2014;50000;"Soll";"Ausgabe";"EinR.=9999, gegsD=1709";"9650";"Tiefbaumaßnahmen Gebiet 'Am Römling' ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 7009/10";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanäle";"1592"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7009.95011";"7";"7009";"95011";2014;50000;"Soll";"Ausgabe";"EinR.=9999, gegsD=1709";"9650";"Tiefbaumaßnahmen Gebiet 'Obere Bachgasse' ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 7009/11";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanäle";"1592"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7009.95012";"7";"7009";"95012";2014;50000;"Soll";"Ausgabe";"EinR.=9999, gegsD=1709";"9650";"Tiefbaumaßnahmen Gebiet 'Portnergasse' Verpfl.ermächt. 585.000 davon 2016 400.000 2017 185.000 ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 7009/12";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanäle";"1592"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7009.95013";"7";"7009";"95013";2014;50000;"Soll";"Ausgabe";"EinR.=9999, gegsD=1709";"9650";"Tiefbaumaßnahmen Gebiet 'Schwarze-Bären-Straße' ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 7009/13";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanäle";"1592"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7009.95014";"7";"7009";"95014";2014;50000;"Soll";"Ausgabe";"EinR.=9999, gegsD=1709";"9650";"Tiefbaumaßnahmen Gebiet 'Schwabelweis' Verpfl.ermächt. 150.000 davon 2016 100.000 2017 50.000 ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 7009/14";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanäle";"1592"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7009.95015";"7";"7009";"95015";2014;50000;"Soll";"Ausgabe";"EinR.=9999, gegsD=1709";"9650";"Tiefbaumaßnahmen Gebiet 'Dechbetttener Straße' ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 7009/15";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanäle";"1592"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7009.95016";"7";"7009";"95016";2014;50000;"Soll";"Ausgabe";"EinR.=9999, gegsD=1709";"9650";"Tiefbaumaßnahmen Gebiet 'Stahlzwingerweg' ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 7009/16";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanäle";"1592"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7009.95017";"7";"7009";"95017";2014;50000;"Soll";"Ausgabe";"EinR.=9999, gegsD=1709";"9650";"Tiefbaumaßnahmen Gebiet 'Engelburgergasse' ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 7009/17";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanäle";"1593"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7009.95018";"7";"7009";"95018";2014;50000;"Soll";"Ausgabe";"EinR.=9999, gegsD=1709";"9650";"Tiefbaumaßnahmen Gebiet 'Wahlenstraße' Verpfl.ermächt. 450.000 davon 2016 450.000 ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 7009/18";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanäle";"1593"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7009.9502";"7";"7009";"9502";2014;300000;"Soll";"Ausgabe";"EinR.=9999, gegsD=1709";"9650";"Tiefbaumaßnahmen Gebiet 'Plato-Wild-Straße/ Dr.-Johann-Maier-Straße' Verpfl.ermächt. 90.000 davon 2016 90.000 ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 7009/02";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanäle";"1593"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7009.9503";"7";"7009";"9503";2014;2100000;"Soll";"Ausgabe";"EinR.=9999, gegsD=1709";"9650";"Tiefbaumaßnahmen Gebiet 'Sedanstraße / Simmernstraße' ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 7009/03";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanäle";"1594"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7009.9504";"7";"7009";"9504";2014;1000000;"Soll";"Ausgabe";"EinR.=9999, gegsD=1709";"9650";"Tiefbaumaßnahmen Gebiet 'Galgenberg' Verpfl.ermächt. 50.000 davon 2016 50.000 ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 7009/04";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanäle";"1594"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7009.9505";"7";"7009";"9505";2014;850000;"Soll";"Ausgabe";"EinR.=9999, gegsD=1709";"9650";"Tiefbaumaßnahmen Gebiet 'Kalmünzergasse / Prinzenweg' ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 7009/05";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanäle";"1594"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7009.9506";"7";"7009";"9506";2014;1000000;"Soll";"Ausgabe";"EinR.=9999, gegsD=1709";"9650";"Tiefbaumaßnahmen Gebiet 'Zollerstraße / Hermann-Geib-Straße' ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 7009/06";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanäle";"1594"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7009.9507";"7";"7009";"9507";2014;1500000;"Soll";"Ausgabe";"EinR.=9999, gegsD=1709";"9650";"Tiefbaumaßnahmen Gebiet 'Graf-Spee-Straße / Mackensenstraße' ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 7009/07";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanäle";"1594"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7009.9508";"7";"7009";"9508";2014;1200000;"Soll";"Ausgabe";"EinR.=9999, gegsD=1709";"9650";"Tiefbaumaßnahmen Gebiet 'Prinz-Rupprecht-Straße / Zeißstraße' ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 7009/08";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanäle";"1594"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7009.9509";"7";"7009";"9509";2014;200000;"Soll";"Ausgabe";"EinR.=9999, gegsD=1709";"9650";"Tiefbaumaßnahmen Gebiet 'Ägidienplatz' ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 7009/09";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanäle";"1594"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7010.9509";"7";"7010";"9509";2014;50000;"Soll";"Ausgabe";"EinR.=9999, gegsD=1701";"9650";"Tiefbaumaßnahmen Wasserschutzgebiet 'Sallern' ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 7010/09";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1597"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7011.9502";"7";"7011";"9502";2014;50000;"Soll";"Ausgabe";"EinR.=9999, gegsD=1701";"9650";"Tiefbaumaßnahmen Adolph-Kolping-Straße Verpfl.ermächt. 850.000 davon 2016 800.000 2017 50.000 ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 7011/02";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1598"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7011.9503";"7";"7011";"9503";2014;50000;"Soll";"Ausgabe";"EinR.=9999, gegsD=1701";"9650";"Tiefbaumaßnahmen Königsstraße Verpfl.ermächt. 650.000 davon 2016 600.000 2017 50.000 ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 7011/03";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1598"
