haushalt;haushalt_beschreibung;haushaltstelle;einzelplan;unterabschnitt;haushaltkonto;jahr;wert;soll_ist;einnahme_ausgabe;vermerke;fb;haushaltstelle_beschreibung;haushaltstelle_beschreibung_detail;einzelplan_beschreibung;unterabschnitt_beschreibung;seite
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7009.9504";"7";"7009";"9504";2015;1200000;"Soll";"Ausgabe";"EinR.=9999, gegsD=1709";"9650";"Tiefbaumaßnahmen Gebiet 'Galgenberg' Verpfl.ermächt. 50.000 davon 2016 50.000 ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 7009/04";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanäle";"1594"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7009.9505";"7";"7009";"9505";2015;85000;"Soll";"Ausgabe";"EinR.=9999, gegsD=1709";"9650";"Tiefbaumaßnahmen Gebiet 'Kalmünzergasse / Prinzenweg' ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 7009/05";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanäle";"1594"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7009.9506";"7";"7009";"9506";2015;250000;"Soll";"Ausgabe";"EinR.=9999, gegsD=1709";"9650";"Tiefbaumaßnahmen Gebiet 'Zollerstraße / Hermann-Geib-Straße' ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 7009/06";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanäle";"1594"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7009.9507";"7";"7009";"9507";2015;1025000;"Soll";"Ausgabe";"EinR.=9999, gegsD=1709";"9650";"Tiefbaumaßnahmen Gebiet 'Graf-Spee-Straße / Mackensenstraße' ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 7009/07";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanäle";"1594"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7009.9508";"7";"7009";"9508";2015;300000;"Soll";"Ausgabe";"EinR.=9999, gegsD=1709";"9650";"Tiefbaumaßnahmen Gebiet 'Prinz-Rupprecht-Straße / Zeißstraße' ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 7009/08";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanäle";"1594"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7009.9509";"7";"7009";"9509";2015;400000;"Soll";"Ausgabe";"EinR.=9999, gegsD=1709";"9650";"Tiefbaumaßnahmen Gebiet 'Ägidienplatz' ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 7009/09";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanäle";"1594"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7010.3670";"7";"7010";"3670";2015;0;"Soll";"Einnahme";"";"653";"Investitionszuschüsse von privaten Unternehmen 'Vorfinanzierung'";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1596"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7010.9320";"7";"7010";"9320";2015;0;"Soll";"Ausgabe";"gegsD=1701";"231";"Erwerb von Grundstücken und baulichen Anlagen";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1596"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7010.9500";"7";"7010";"9500";2015;250000;"Soll";"Ausgabe";"EinR.=9999, gegsD=1701";"9650";"Tiefbaumaßnahmen Christliebstraße Verpfl.ermächt. 25.000 davon 2016 25.000 ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 7010/00";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1596"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7010.9501";"7";"7010";"9501";2015;300000;"Soll";"Ausgabe";"EinR.=9999, gegsD=1701";"9650";"Tiefbaumaßnahmen Dechbettener Straße Verpfl.ermächt. 50.000 davon 2016 50.000 ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 7010/01";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1596"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7010.9502";"7";"7010";"9502";2015;250000;"Soll";"Ausgabe";"EinR.=9999, gegsD=1701";"9650";"Tiefbaumaßnahmen Von-Brettreich-Straße Verpfl.ermächt. 25.000 davon 2016 25.000 ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 7010/02";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1596"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7010.9503";"7";"7010";"9503";2015;0;"Soll";"Ausgabe";"EinR.=9999, gegsD=1701";"9650";"Tiefbaumaßnahmen Brücklmaierweg ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 7010/03";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1596"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7010.9504";"7";"7010";"9504";2015;0;"Soll";"Ausgabe";"EinR.=9999, gegsD=1701";"9650";"Tiefbaumaßnahmen Ostheim ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 7010/04";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1596"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7010.9505";"7";"7010";"9505";2015;0;"Soll";"Ausgabe";"EinR.=9999, gegsD=1701";"9650";"Tiefbaumaßnahmen Liskircher Straße / Dechbettener Straße ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 7010/05";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1596"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7010.9506";"7";"7010";"9506";2015;0;"Soll";"Ausgabe";"EinR.=9999, gegsD=1701";"9650";"Tiefbaumaßnahmen Falkensteinstraße ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2013 bis 2017 vgl. UA 7010/06";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1596"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7010.9507";"7";"7010";"9507";2015;350000;"Soll";"Ausgabe";"EinR.=9999, gegsD=1701";"9650";"Tiefbaumaßnahmen Hunsrückstraße Verpfl.ermächt. 50.000 davon 2016 50.000 ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 7010/07";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1597"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7010.9508";"7";"7010";"9508";2015;0;"Soll";"Ausgabe";"gegsD=1701";"9650";"Tiefbaumaßnahmen Ditthornstraße";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1597"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7010.9509";"7";"7010";"9509";2015;50000;"Soll";"Ausgabe";"EinR.=9999, gegsD=1701";"9650";"Tiefbaumaßnahmen Wasserschutzgebiet 'Sallern' ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 7010/09";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1597"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7010.9870";"7";"7010";"9870";2015;0;"Soll";"Ausgabe";"gegsD=1701";"653";"Investitionszuschüsse an private Unternehmen Rückerstattung 'Vorfinanzierung'";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1597"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7011.3670";"7";"7011";"3670";2015;0;"Soll";"Einnahme";"";"653";"Investitionszuschüsse von privaten Unternehmen 'Vorfinanzierung'";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1598"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7011.9320";"7";"7011";"9320";2015;0;"Soll";"Ausgabe";"gegsD=1701";"231";"Erwerb von Grundstücken und baulichen Anlagen";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1598"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7011.9500";"7";"7011";"9500";2015;0;"Soll";"Ausgabe";"gegsD=1701";"653";"Tiefbaumaßnahmen";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1598"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7011.9501";"7";"7011";"9501";2015;0;"Soll";"Ausgabe";"gegsD=1701";"9650";"Tiefbaumaßnahmen Weißenburgstraße einschl. angrenzende Gebiete";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1598"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7011.9502";"7";"7011";"9502";2015;50000;"Soll";"Ausgabe";"EinR.=9999, gegsD=1701";"9650";"Tiefbaumaßnahmen Adolph-Kolping-Straße Verpfl.ermächt. 850.000 davon 2016 800.000 2017 50.000 ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 7011/02";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1598"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7011.9503";"7";"7011";"9503";2015;50000;"Soll";"Ausgabe";"EinR.=9999, gegsD=1701";"9650";"Tiefbaumaßnahmen Königsstraße Verpfl.ermächt. 650.000 davon 2016 600.000 2017 50.000 ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 7011/03";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1598"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7011.9504";"7";"7011";"9504";2015;0;"Soll";"Ausgabe";"EinR.=9999, gegsD=1701";"9650";"Tiefbaumaßnahmen Prüfeninger Straße ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 7011/04";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1598"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7011.9505";"7";"7011";"9505";2015;0;"Soll";"Ausgabe";"EinR.=9999, gegsD=1701";"9650";"Tiefbaumaßnahmen Arnulfsplatz / Neuhausstraße ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 7011/05";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1598"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7011.9506";"7";"7011";"9506";2015;0;"Soll";"Ausgabe";"gegsD=1701";"653";"Tiefbaumaßnahmen";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1598"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7011.9507";"7";"7011";"9507";2015;0;"Soll";"Ausgabe";"gegsD=1701";"9650";"Tiefbaumaßnahmen Vintlweg";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1598"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7011.9508";"7";"7011";"9508";2015;0;"Soll";"Ausgabe";"gegsD=1701";"653";"Tiefbaumaßnahmen";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1598"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7011.9509";"7";"7011";"9509";2015;0;"Soll";"Ausgabe";"gegsD=1701";"653";"Tiefbaumaßnahmen";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1598"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7011.9870";"7";"7011";"9870";2015;0;"Soll";"Ausgabe";"gegsD=1701";"653";"Investitionszuschüsse an private Unternehmen Rückerstattung 'Vorfinanzierung'";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1598"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7012.3670";"7";"7012";"3670";2015;0;"Soll";"Einnahme";"";"653";"Investitionszuschüsse von privaten Unternehmen 'Vorfinanzierung'";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1600"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7012.9320";"7";"7012";"9320";2015;0;"Soll";"Ausgabe";"gegsD=1701";"231";"Erwerb von Grundstücken und baulichen Anlagen";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1600"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7012.9500";"7";"7012";"9500";2015;0;"Soll";"Ausgabe";"gegsD=1701";"653";"Tiefbaumaßnahmen";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1600"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7012.9501";"7";"7012";"9501";2015;0;"Soll";"Ausgabe";"gegsD=1701";"653";"Tiefbaumaßnahmen";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1600"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7012.9502";"7";"7012";"9502";2015;0;"Soll";"Ausgabe";"gegsD=1701";"653";"Tiefbaumaßnahmen";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1600"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7012.9503";"7";"7012";"9503";2015;0;"Soll";"Ausgabe";"gegsD=1701";"653";"Tiefbaumaßnahmen";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1600"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7012.9504";"7";"7012";"9504";2015;0;"Soll";"Ausgabe";"gegsD=1701";"9650";"Tiefbaumaßnahmen";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1600"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7012.9505";"7";"7012";"9505";2015;0;"Soll";"Ausgabe";"gegsD=1701";"653";"Tiefbaumaßnahmen";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1600"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7012.9506";"7";"7012";"9506";2015;0;"Soll";"Ausgabe";"gegsD=1701";"653";"Tiefbaumaßnahmen";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1600"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7012.9507";"7";"7012";"9507";2015;0;"Soll";"Ausgabe";"gegsD=1701";"653";"Tiefbaumaßnahmen";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1600"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7012.9508";"7";"7012";"9508";2015;0;"Soll";"Ausgabe";"gegsD=1701";"9650";"Tiefbaumaßnahmen Flößerstraße";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1600"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7012.9509";"7";"7012";"9509";2015;0;"Soll";"Ausgabe";"gegsD=1701";"9650";"Tiefbaumaßnahmen Holzfällerstraße";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1600"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7012.9870";"7";"7012";"9870";2015;0;"Soll";"Ausgabe";"gegsD=1701";"653";"Investitionszuschüsse an private Unternehmen Rückerstattung 'Vorfinanzierung'";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1600"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7013.3670";"7";"7013";"3670";2015;0;"Soll";"Einnahme";"";"653";"Investitionszuschüsse von privaten Unternehmen 'Vorfinanzierung'";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1601"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7013.9320";"7";"7013";"9320";2015;0;"Soll";"Ausgabe";"gegsD=1701";"231";"Erwerb von Grundstücken und baulichen Anlagen";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1601"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7013.9500";"7";"7013";"9500";2015;0;"Soll";"Ausgabe";"gegsD=1701";"653";"Tiefbaumaßnahmen";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1601"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7013.9501";"7";"7013";"9501";2015;0;"Soll";"Ausgabe";"gegsD=1701";"9650";"Tiefbaumaßnahmen Kirchweg";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1601"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7013.9502";"7";"7013";"9502";2015;0;"Soll";"Ausgabe";"gegsD=1701";"9650";"Tiefbaumaßnahmen Bauergässel / Minoritenweg";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1601"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7013.9503";"7";"7013";"9503";2015;0;"Soll";"Ausgabe";"gegsD=1701";"9650";"Tiefbaumaßnahmen Weinweg";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1601"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7013.9504";"7";"7013";"9504";2015;0;"Soll";"Ausgabe";"gegsD=1701";"653";"Tiefbaumaßnahmen";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1601"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7013.9505";"7";"7013";"9505";2015;0;"Soll";"Ausgabe";"gegsD=1701";"653";"Tiefbaumaßnahmen";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1601"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7013.9506";"7";"7013";"9506";2015;0;"Soll";"Ausgabe";"gegsD=1701";"9650";"Tiefbaumaßnahmen Altstadt / Westnerwacht -Prüfeninger Straße-";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1601"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7013.9507";"7";"7013";"9507";2015;0;"Soll";"Ausgabe";"gegsD=1701";"9650";"Tiefbaumaßnahmen";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1601"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7013.9508";"7";"7013";"9508";2015;0;"Soll";"Ausgabe";"gegsD=1701";"9650";"Tiefbaumaßnahmen Brunnstraße";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1601"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7013.9509";"7";"7013";"9509";2015;0;"Soll";"Ausgabe";"gegsD=1701";"9650";"Tiefbaumaßnahmen Ligastraße";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1601"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7013.9870";"7";"7013";"9870";2015;0;"Soll";"Ausgabe";"gegsD=1701";"653";"Investitionszuschüsse an private Unternehmen Rückerstattung 'Vorfinanzierung'";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1601"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7014.3670";"7";"7014";"3670";2015;0;"Soll";"Einnahme";"";"653";"Investitionszuschüsse von privaten Unternehmen 'Vorfinanzierung'";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1602"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7014.9320";"7";"7014";"9320";2015;0;"Soll";"Ausgabe";"gegsD=1701";"9650";"Erwerb von Grundstücken und baulichen Anlagen Kumpfmühler Straße einschl. angrenzende Gebiete";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1602"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7014.9500";"7";"7014";"9500";2015;0;"Soll";"Ausgabe";"gegsD=1701";"9650";"Tiefbaumaßnahmen Gerlichstraße / Theodor-Körner-Straße";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1602"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7014.9501";"7";"7014";"9501";2015;0;"Soll";"Ausgabe";"gegsD=1701";"653";"Tiefbaumaßnahmen";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1602"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7014.9502";"7";"7014";"9502";2015;0;"Soll";"Ausgabe";"gegsD=1701";"9650";"Tiefbaumaßnahmen Kumpfmühler Straße einschl. angrenzende Gebiete";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1602"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7014.9503";"7";"7014";"9503";2015;0;"Soll";"Ausgabe";"gegsD=1701";"9650";"Tiefbaumaßnahmen Nürnberger Straße mit Winzersteig";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1602"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7014.9504";"7";"7014";"9504";2015;0;"Soll";"Ausgabe";"gegsD=1701";"9650";"Tiefbaumaßnahmen Regerstraße / Hadynstraße / Galgenbergstraße";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1602"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7014.9505";"7";"7014";"9505";2015;0;"Soll";"Ausgabe";"gegsD=1701";"653";"Tiefbaumaßnahmen";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1602"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7014.9506";"7";"7014";"9506";2015;0;"Soll";"Ausgabe";"gegsD=1701";"9650";"Tiefbaumaßnahmen Carl-Thiel-Straße";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1602"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7014.9507";"7";"7014";"9507";2015;0;"Soll";"Ausgabe";"gegsD=1701";"9650";"Tiefbaumaßnahmen Bogenstraße";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1602"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7014.9508";"7";"7014";"9508";2015;0;"Soll";"Ausgabe";"gegsD=1701";"9650";"Tiefbaumaßnahmen Schwabenstraße";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1602"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7014.9509";"7";"7014";"9509";2015;0;"Soll";"Ausgabe";"gegsD=1701";"9650";"Tiefbaumaßnahmen Josef-Adler-Straße";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1602"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7014.9870";"7";"7014";"9870";2015;0;"Soll";"Ausgabe";"gegsD=1701";"653";"Investitionszuschüsse an private Unternehmen Rückerstattung 'Vorfinanzierung'";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1602"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7015.3670";"7";"7015";"3670";2015;0;"Soll";"Einnahme";"";"653";"Investitionszuschüsse von privaten Unternehmen 'Vorfinanzierung'";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1603"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7015.9320";"7";"7015";"9320";2015;0;"Soll";"Ausgabe";"gegsD=1701";"231";"Erwerb von Grundstücken und baulichen Anlagen";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1603"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7015.9500";"7";"7015";"9500";2015;0;"Soll";"Ausgabe";"gegsD=1701";"653";"Tiefbaumaßnahmen";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1603"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7015.9501";"7";"7015";"9501";2015;0;"Soll";"Ausgabe";"gegsD=1701";"653";"Tiefbaumaßnahmen";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1603"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"7.7015.9502";"7";"7015";"9502";2015;0;"Soll";"Ausgabe";"gegsD=1701";"9650";"Tiefbaumaßnahmen Puricellistraße";"";"Öffentliche Einrichtungen, Wirtschaftsförderung";"Abwasserbeseitigung Kanalerneuerung";"1603"
